title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.idenizationBasis;idenizationBasis;SIM;Lista com o indicativo da base de indenização para cada cobertura;;14;string;POR_OCORRENCIA;POR_OCORRENCIA, POR_RECLAMACAO, OUTRAS;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.idenizationBasisOthers;idenizationBasisOthers;NÃO;"Campo livre para descrição, caso o valor do campo ""Base de indenização"" seja 3. Outros";;3000;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].coverages[0].allowApartPurchase;allowApartPurchase;SIM;Indicação se a cobertura permite contratação separada (por cobertura selecionada).;;;boolean;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].traits;traits;SIM;Indicação se o produto é classificado como destinado para cobertura de grandes riscos, sendo tal classificação de acordo com regulamentação específica.;;;boolean;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].maxLMGDescription;maxLMGDescription;SIM;Descritivo da composição do Limite Máximo de Garantia (LMG) por cobertura;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].maxLMG;maxLMG;SIM;Valor máximo de LMG aceito pela sociedade para o produto.;;36;number;1000;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].assistanceServices[0].assistanceServices;assistanceServices;SIM;Indicação se o produto possui serviços de assistências complementares.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].assistanceServices[0].assistanceServicesPackage[0];assistanceServicesPackage;NÃO;Para efeitos de comparabilidade considerar agrupamentos de serviços em 4 categorias, conforme os domínios;;17;string;ATE_10_SERVICOS;ATE_10_SERVICOS, ATE_20_SERVICOS, ACIMA_20_SERVICOS, CUSTOMIZAVEL;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].assistanceServices[0].complementaryAssistanceServicesDetail;complementaryAssistanceServicesDetail;NÃO;Campo livre para descrição dos serviços ofertados por cada sociedade participante, contendo minimamente cada um dos serviços assistenciais complementares oferecidos e se o pacote se trata de uma cobertura de assistência securitária ou se serviços de assistência;;1000;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].assistanceServices[0].chargeTypeSignaling;chargeTypeSignaling;NÃO;Indicação se o pacote de assistência é gratuito ou contratado/pago.;;8;string;GRATUITO;GRATUITO, PAGO;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].validity[0].term[0];term;SIM;;;23;string;ANUAL;ANUAL, ANUAL_INTERMITENTE, PLURIANUAL, PLURIANUAL_INTERMITENTE, MENSAL, MENSAL_INTERMITENTE, DIARIO, DIARIO_INTERMITENTE, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].validity[0].termOthers;termOthers;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Prazo (acima).;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].customerServices[0];customerServices;NÃO;;;17;string;LIVRE ESCOLHA;REDE_REFERENCIADA, LIVRE_ESCOLHA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].premiumPayment[0].paymentMethod;paymentMethod;SIM;Metodo de pagamento;;33;string;CARTAO_DE_CREDITO;CARTAO_DE_CREDITO, CARTAO_DE_DEBITO, DEBITO_EM_CONTA_CORRENTE, DEBITO_EM_CONTA_POUPANCA, BOLETO_BANCARIO, PIX, CONSIGNACAO_EM_FOLHA_DE_PAGAMENTO, PONTOS_DE_PROGRAMA_DE_BENEFICIO, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].premiumPayment[0].paymentDetail;paymentDetail;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Meio de pagamento (acima);;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].premiumPayment[0].paymentType[0];paymentType;SIM;tipo de pagamento;;10;string;A_VISTA;A_VISTA, PARCELADO;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].premiumPayment[0].premiumRates;premiumRates;NÃO;Distribuição de frequência relativa aos valores referentes às taxas cobradas, nos termos do Anexo III.;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].termsAndConditions.susepProcessNumber;susepProcessNumber;NÃO;Número do processo SUSEP.;;20;string;15414622222222222;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].termsAndConditions.definition;definition;SIM;Campo aberto (possibilidade de incluir uma url).;;1024;string;https://www.seguradora.com.br/produto/tradicional/pdf/condicoes_gerais.pdf;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].minimumRequirements.contractType[0];contractType;SIM;;;10;string;;COLETIVO, INDIVIDUAL;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].minimumRequirements.minimumRequirementDetails;minimumRequirementDetails;SIM;Campo aberto contendo todos os requisitos mínimos para contratação (possibilidade de incluir URL).;;1024;string;https://openinsurance.com.br/aaa;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.data.brand.companies[0].products[0].minimumRequirements.targetAudiences[0];targetAudiences;SIM;;;15;string;PESSOA_NATURAL;PESSOA_NATURAL, PESSOA_JURIDICA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.links.next;next;NÃO;URL da próxima página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;10;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/environmental-liability/;get - 200;Obtem a lista dos produtos do tipo EnvironmentalLiability;Obtem a lista dos produtos do tipo EnvironmentalLiability;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
