title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.insuredParticipation[0];insuredParticipation;SIM;;;13;string;FRANQUIA;FRANQUIA, POS, NAO_SE_APLICA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.insuredParticipationDescription;insuredParticipationDescription;NÃO;Lista com descrição referente ao campo “Participação do Segurado” para cada cobertura.;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].coverages[0].allowApartPurchase;allowApartPurchase;SIM;Indicação se a cobertura permite contratação separada (por cobertura selecionada).;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].securityType[0];securityType;SIM;;;29;string;SMARTPHONE;SMARTPHONE, NOTEBOOK, TABLET, EQUIPAMENTOS_PORTATEIS, ELETRODOMESTICOS_LINHA_BRANCA, ELETRODOMESTICOS_LINHA_MARROM, AUTOMOVEL, BICICLETA, BICICLETA_ELETRICA, EMPRESA, RESIDENCIA, OUTROS, BOLSA, CARTEIRA, CARTAO_DE_CREDITO;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].securityTypeOthers;securityTypeOthers;NÃO;"Campo livre para descrição, caso o valor do campo ""Tipo de bem"" seja 12. Outros";;;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].assistanceServices[0].assistanceServices;assistanceServices;SIM;Indicação se o produto possui serviços de assistências complementares.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].assistanceServices[0].assistanceServicesPackage[0];assistanceServicesPackage;NÃO;Para efeitos de comparabilidade, considerar agrupamentos de serviços em 4 categorias;;17;string;ATE_10_SERVICOS;ATE_10_SERVICOS, ATE_20_SERVICOS, ACIMA_20_SERVICOS, CUSTOMIZAVEL;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].assistanceServices[0].complementaryAssistanceServicesDetail;complementaryAssistanceServicesDetail;NÃO;Campo livre para descrição dos serviços ofertados por cada sociedade participante, contendo minimamente cada um dos serviços assistenciais complementares oferecidos e se o pacote se trata de uma cobertura de assistência securitária ou se serviços de assistência;;1000;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].assistanceServices[0].chargeTypeSignaling;chargeTypeSignaling;NÃO;Serviços de Assistências Complementares - Tipo de cobrança;;8;string;GRATUITO;GRATUITO, PAGO;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].customerServices[0];customerServices;NÃO;;;33;string;LIVRE ESCOLHA;REDE_REFERENCIADA, LIVRE_ESCOLHA, REDE_REFERENCIADA_E_LIVRE_ESCOLHA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].microInsurance;microInsurance;SIM;Indicação se o produto é classificado como microsseguro.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].traits;traits;SIM;Indicação se o produto é classificado como destinado para cobertura de grandes riscos, sendo tal classificação de acordo com regulamentação específica;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].premiumPayment.paymentMethod[0];paymentMethod;SIM;;;33;string;CARTAO_DE_CREDITO;CARTAO_DE_CREDITO, CARTAO_DE_DEBITO, DEBITO_EM_CONTA_CORRENTE, DEBITO_EM_CONTA_POUPANCA, BOLETO_BANCARIO, PIX, CONSIGNACAO_EM_FOLHA_DE_PAGAMENTO, PONTOS_DE_PROGRAMA_DE_BENEFICIO, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].premiumPayment.paymentDetail;paymentDetail;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Meio de pagamento (acima);;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].premiumPayment.paymentType[0];paymentType;SIM;;;9;string;A_VISTA;A_VISTA, PARCELADO;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].premiumPayment.premiumRates[0];premiumRates;NÃO;;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].validity[0].term[0];term;SIM;;;23;string;ANUAL;ANUAL, ANUAL_INTERMITENTE, PLURIANUAL, PLURIANUAL_INTERMITENTE, MENSAL, MENSAL_INTERMITENTE, DIARIO, DIARIO_INTERMITENTE, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].validity[0].termOthers;termOthers;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Prazo (acima).;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].termsAndConditions.susepProcessNumber;susepProcessNumber;NÃO;Número do processo SUSEP.;;20;string;15414.622222/2222-22;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].termsAndConditions.definition;definition;SIM;Campo aberto (possibilidade de incluir uma url).;;1024;string;https://www.seguradora.com.br/produto/tradicional/pdf/condicoes_gerais.pdf;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].minimumRequirements.contractType[0];contractType;SIM;;;10;string;;COLETIVO, INDIVIDUAL;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].minimumRequirements.minimumRequirementDetails;minimumRequirementDetails;SIM;Campo aberto contendo todos os requisitos mínimos para contratação (possibilidade de incluir URL).;;1024;string;https://openinsurance.com.br/aaa;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.data.brand.companies[0].products[0].minimumRequirements.targetAudiences[0];targetAudiences;SIM;;;15;string;PESSOA_NATURAL;PESSOA_NATURAL, PESSOA_JURIDICA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.links.next;next;NÃO;URL da próxima página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;10;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/equipment-breakdown/;get - 200;Obtem a lista dos produtos do tipo RD Equipamento;Obtem a lista dos produtos do tipo RD Equipamento;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
