title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.minLMI.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.maxLMI.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.maxLMI.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.maxLMI.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseType;contractBaseType;SIM;Incidência ao capital segurado da cobertura de casco.;;;string;VALOR_DETERMINADO;VALOR_DETERMINADO, VALOR_MERCADO, AMBOS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseMinValue.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseMinValue.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseMinValue.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseMaxValue.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseMaxValue.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.contractBase[0].contractBaseMaxValue.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarMaximumCalculatingPeriod;newCarMaximumCalculatingPeriod;SIM;Prazo máximo para apuração do valor a ser indenizado para veículo zero quilômetro. Em meses.;;3;integer;12;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseType;contractBaseType;SIM;Incidência ao capital segurado da cobertura de casco.;;;string;VALOR_DETERMINADO;VALOR_DETERMINADO, VALOR_MERCADO, AMBOS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseMinValue.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseMinValue.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseMinValue.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseMaxValue.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseMaxValue.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.newCarContractBase[0].contractBaseMaxValue.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.fullIndemnityPercentage.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.fullIndemnityPercentage.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.fullIndemnityPercentage.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.deductibleType[0];deductibleType;SIM;;;;string;NORMAL;NORMAL, REDUZIDA, ISENTA, MAJORADA, FLEXIVEL;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.fullIndemnityDeductible;fullIndemnityDeductible;SIM;Franquia para Indenização Integral.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.deductiblePaymentByCoverage;deductiblePaymentByCoverage;SIM;Sinalização para cada cobertura se a seguradora exige pagamento de franquia.;;;boolean;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.deductiblePercentage.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.deductiblePercentage.unit.code;code;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.deductiblePercentage.unit.description;description;SIM;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.mandatoryParticipation;mandatoryParticipation;SIM;Participação Obrigatória do Segurado.;;300;string;Casco - RCF-V Danos;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.geographicScopeCoverage[0];geographicScopeCoverage;SIM;;;;string;NACIONAL;NACIONAL, REGIONAL, INTERNACIONAL, OUTROS_PAISES;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].coverages[0].coverageAttributes.geographicScopeCoverageOthers;geographicScopeCoverageOthers;NÃO;Âmbito geográficoda cobertura - Outros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].carParts[0].carPartCondition;carPartCondition;SIM;Nova ou usada;;;string;NOVAS;NOVAS, USADAS, AMBAS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].carParts[0].carPartType;carPartType;SIM;Originais e não originais;;;string;ORIGINAIS;ORIGINAIS, COMPATIVEIS, AMBAS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].carModels[0].manufacturer;manufacturer;SIM;Fabricante;;20;string;FORD;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].carModels[0].model;model;SIM;Modelo;;80;string;KA;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].carModels[0].year;year;SIM;Ano de fabricação.;;4;integer;2018;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].carModels[0].fipeCode;fipeCode;SIM;Código FIPE do veículo.;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].vehicleOvernightZipCode;vehicleOvernightZipCode;SIM;Área de comercialização do seguro do automóvel.;;8;string;01311000;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].additional[0];additional;SIM;Adicionais;;;string;SORTEIO_GRATUITO;SORTEIO_GRATUITO, CLUBE_BENEFICIOS, CASHBACK, DESCONTOS, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].additionalOthers;additionalOthers;NÃO;Campo aberto para descrição de cada participante ao selecionar o domínio ‘Outros’ no campo acima ‘Adicionais’;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].assistanceServices[0].assistanceServicesPackage[0];assistanceServicesPackage;SIM;;;;string;ATE_10_SERVICOS;ATE_10_SERVICOS, ATE_20_SERVICOS, ACIMA_20_SERVICOS, CUSTOMIZAVEL;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].assistanceServices[0].assistanceServicesDetail;assistanceServicesDetail;SIM;Serviços de assistência - Detalhamento.;;1000;string;Perda Parcial - Colisão;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].assistanceServices[0].chargeTypeSignaling;chargeTypeSignaling;NÃO;Sinalização em campo exclusivo se o pacote de Assistência é gratuita ou contratada/paga.;;;string;GRATUITA;GRATUITA, PAGA;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].termsAndConditions[0].susepProcessNumber;susepProcessNumber;SIM;Número do processo SUSEP.;;20;string;15414.622222/2222-22;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].termsAndConditions[0].definition;definition;SIM;Campo aberto (possibilidade de incluir uma url).;;1024;string;https://ey.exemplo/capitalizacao/tradicional/pdf/condicoes_gerais.pdf;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].terms[0];terms;SIM;;;;string;ANUAL;ANUAL, ANUAL_INTERMITENTE, PLURIANUAL, PLURIANUAL_INTERMITENTE, SEMESTRAL, SEMESTRAL_INTERMITENTE, MENSAL, MENSAL_INTERMITENTE, DIARIO, DIARIO_INTERMITENTE, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].customerService[0];customerService;SIM;;;;string;REDE_REFERENCIADA;REDE_REFERENCIADA, LIVRE_ESCOLHA, REDE_REFERENCIADA_LIVRE_ESCOLHA;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].premiumPayment.paymentMethod[0];paymentMethod;SIM;;;;string;CARTAO_CREDITO;CARTAO_CREDITO, CARTAO_DEBITO, DEBITO_CONTA_CORRENTE, DEBITO_CONTA_POUPANCA, BOLETO_BANCARIO, PIX, CONSIGINACAO_FOLHA_PAGAMENTO, PONTOS_PROGRAMA_BENEFICIO, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].premiumPayment.paymentType[0];paymentType;SIM;;;;string;PARCELADO;A_VISTA, PARCELADO, AMBOS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].premiumPayment.paymentDetail;paymentDetail;NÃO;Campo aberto para detalhamento do campo ‘Outros’ por cada participante.;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].minimumRequirements.contractingType[0];contractingType;SIM;;;;string;COLETIVO;COLETIVO, INDIVIDUAL, AMBAS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].minimumRequirements.contractingMinRequirement;contractingMinRequirement;SIM;Campo aberto contendo todos os requisitos mínimos para contratação (possibilidade de incluir URL).;;1024;string;https://example.com/mobile-banking;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.data.brand.companies[0].products[0].targetAudiences[0];targetAudiences;SIM;;;30;string;PESSOA_NATURAL;PESSOA_NATURAL, PESSOA_JURIDICA, AMBAS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.links.next;next;NÃO;URL da próxima página de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;10;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/auto-insurance/{commercializationArea}/{fipeCode}/{year};get - 200;Obtém informações de seguros de automóveis;Obtém informações de seguros de automóveis;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
