title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].coverages[0].coverageAttributes.maxLMI.unit.description;description;SIM;;;;string;REAL;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].coverages[0].coverageAttributes.minDeductibleAmount.amount;amount;SIM;;;;number;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].coverages[0].coverageAttributes.minDeductibleAmount.unit.code;code;SIM;;;;string;R$;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].coverages[0].coverageAttributes.minDeductibleAmount.unit.description;description;SIM;;;;string;REAL;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].coverages[0].coverageAttributes.insuredMandatoryParticipationPercentage;insuredMandatoryParticipationPercentage;SIM;Listagem percentual de franquia e/ou percentual de participação obrigatória do segurado estabelecida pela sociedade para cada tipo de cobertura de produto.;;9;number;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].propertyCharacteristics[0].propertyType;propertyType;SIM;Tipo de imóvel.;;;string;CASA;CASA, APARTAMENTO;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].propertyCharacteristics[0].propertyBuildType;propertyBuildType;SIM;Descrição do tipo de construção da propriedade.;;;string;ALVENARIA;ALVENARIA, MADEIRA, METALICA, MISTA;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].propertyCharacteristics[0].propertyUsageType;propertyUsageType;SIM;Descrição do tipo de uso da propriedade.;;;string;HABITUAL;HABITUAL, VERANEIO, DESOCUPADO, CASA_ESCRITORIO, ALUGUEL_TEMPORADA;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].propertyCharacteristics[0].destinationInsuredImportance;destinationInsuredImportance;SIM;Destinação da Importância Segurada.;;;string;PREDIO;PREDIO, CONTEUDO, AMBOS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].propertyZipCode;propertyZipCode;SIM;Código de Endereçamento Postal do Imóvel;;8;string;1311000;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].protective;protective;SIM;Protecionais - Indicativo de exigência de itens protecionais.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].additional[0];additional;SIM;Adicionais do Produto.;;;string;SORTEIO_GRATUITO;SORTEIO_GRATUITO, CLUBE_BENEFICIOS, CASHBACK, DESCONTOS, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].additionalOthers;additionalOthers;NÃO;Campo aberto para descrição de cada participante ao selecionar o domínio ‘Outros’ no campo acima ‘Adicionais’.;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].assistanceServices[0].assistanceServicesPackage;assistanceServicesPackage;SIM;Pacotes de Assistência.;;;string;ATE_10_SERVICOS;ATE_10_SERVICOS, ATE_20_SERVICOS, ACIMA_20_SERVICOS, CUSTOMIZAVEL;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].assistanceServices[0].complementaryAssistanceServicesDetail;complementaryAssistanceServicesDetail;SIM;Campo livre para descrição dos serviços ofertados por cada sociedade participante.;;1000;string;reboque pane seca;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].assistanceServices[0].chargeTypeSignaling;chargeTypeSignaling;SIM;Sinalização em campo exclusivo se o pacote de Assistência é gratuita ou contratada/paga.;;;string;GRATUITA;GRATUITA, PAGO;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].microInsurance;microInsurance;SIM;Indicação se o produto é classificado como microsseguro.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].termsAndConditions[0].susepProcessNumber;susepProcessNumber;SIM;Número do processo SUSEP.;;20;string;XXXXX.XXXXXX/XXXX-XX;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].termsAndConditions[0].definition;definition;SIM;Campo aberto (possibilidade de incluir uma url).;;1024;string;https://openinsurance.com.br/aaa;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].validity[0].term;term;SIM;Prazo de vigência do seguro contratado Intervalo contínuo de tempo durante o qual está em vigor o contrato de seguro. (RESOLUÇÃO CNSP Nº 341/2016).;;;string;ANUAL;ANUAL, ANUAL_INTERMITENTE, PLURIANUAL, PLURIANUAL_INTERMITENTE, MENSAL, MENSAL_INTERMITENTE, DIARIO, DIARIO_INTERMITENTE, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].validity[0].termOthers;termOthers;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Prazo (acima).;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].customerServices[0];customerServices;NÃO;;;;string;LIVRE_ESCOLHA;REDE_REFERENCIADA, LIVRE_ESCOLHA, REDE_REFERENCIADA_LIVRE_ESCOLHA;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].premiumRates[0];premiumRates;NÃO;;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].premiumPayments[0].paymentMethod;paymentMethod;SIM;Meio de pagamento escolhido pelo segurado.;;;string;CARTAO_CREDITO;CARTAO_CREDITO, CARTAO_DEBITO, DEBITO_CONTA_CORRENTE, DEBITO_CONTA_POUPANCA, BOLETO_BANCARIO, PIX, CONSIGINACAO_FOLHA_PAGAMENTO, PONTOS_PROGRAMAS_BENEFICIO, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].premiumPayments[0].paymentMethodDetail;paymentMethodDetail;NÃO;Campo aberto para detalhamento do campo ‘Outros’ por cada participante.;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].premiumPayments[0].paymentType;paymentType;SIM;Forma de pagamento;;;string;PAGAMENTO_UNICO;PAGAMENTO_UNICO, PARCELADO, AMBOS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].minimumRequirements[0].contractingType;contractingType;SIM;Tipo de contratação.;;;string;;COLETIVO, INDIVIDUAL, AMBAS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].minimumRequirements[0].contractingMinRequirement;contractingMinRequirement;SIM;Campo aberto contendo todos os requisitos mínimos para contratação (possibilidade de incluir URL).;;1024;string;https://openinsurance.com.br/aaa;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.data.brand.company[0].products[0].targetAudiences[0];targetAudiences;SIM;Público a quem se destina o produto;;;string;PESSOA_NATURAL;PESSOA_NATURAL, PESSOA_JURIDICA, AMBAS;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.links.next;next;NÃO;URL da próxima página de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;10;;;
APIs Open Data do Open Insurance Brasil;1.1.0;/home-insurance/commercializationArea/{commercializationArea};get - 200;Obtém informações de seguros redidenciais;Obtém informações de seguros residenciais;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
