title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.data.brand.companies[0].products[0].validity[0].term[0];term;SIM;;;23;string;ANUAL;ANUAL, ANUAL_INTERMITENTE, PLURIANUAL, PLURIANUAL_INTERMITENTE, MENSAL, MENSAL_INTERMITENTE, DIARIO, DIARIO_INTERMITENTE, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.data.brand.companies[0].products[0].validity[0].termOthers;termOthers;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Prazo (acima).;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.data.brand.companies[0].products[0].premiumRates[0];premiumRates;NÃO;;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.data.brand.companies[0].products[0].termsAndConditions.susepProcessNumber;susepProcessNumber;NÃO;Número do processo SUSEP.;;20;string;15414622222222222;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.data.brand.companies[0].products[0].termsAndConditions.definition;definition;SIM;Campo aberto (possibilidade de incluir uma url).;;1024;string;https://www.seguradora.com.br/produto/tradicional/pdf/condicoes_gerais.pdf;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.data.brand.companies[0].products[0].minimumRequirements.targetAudiences[0];targetAudiences;SIM;;;15;string;PESSOA_NATURAL;PESSOA_NATURAL, PESSOA_JURIDICA;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.links.next;next;NÃO;URL da próxima página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;10;;;
APIs Open Data do Open Insurance Brasil;1.0.1;/engineering/;get - 200;Obtem a lista dos produtos do tipo Engineering;Obtem a lista dos produtos do tipo Engineering;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
