title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].postalAddress.geographicCoordinates.latitude;latitude;NÃO;Informação da latitude referente a geolocalização informada. Entre -90 e 90. Formato númerico 2 casas antes da vírgula, 11 posições.;;13;string;-90.8365180;;;^-?\d{1,2}\.\d{1,9}$
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].postalAddress.geographicCoordinates.longitude;longitude;NÃO;Informação da longitude referente a geolocalização informada. Formato númerico 3 casas antes da vírgula, 11 posições.;;13;string;-180.836519;;;^-?\d{1,3}\.\d{1,8}$
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].availability.standards[0].weekday;weekday;SIM;Dia da semana de abertura da dependência;;;string;SEGUNDA_FEIRA;DOMINGO, SEGUNDA_FEIRA, TERCA_FEIRA, QUARTA_FEIRA, QUINTA_FEIRA, SEXTA_FEIRA, SABADO;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].availability.standards[0].openingTime;openingTime;SIM;Horário de abertura da dependência (UTC);;13;string;10:00:57Z;;;"^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].availability.standards[0].closingTime;closingTime;SIM;Horário de fechamento da dependência (UTC);;13;string;16:00:57Z;;;"^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].availability.isPublicAccessAllowed;isPublicAccessAllowed;NÃO;Indica se a instalação da Dependência tem acesso restrito a clientes.;;;boolean;true;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].phones[0].type;type;NÃO;Identificação do Tipo de telefone da dependência. p.ex.FIXO, MOVEL.;;;string;FIXO;FIXO, MOVEL;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].phones[0].countryCallingCode;countryCallingCode;NÃO;Número de DDI (Discagem Direta Internacional) para  telefone de acesso ao Canal - se houver. p.ex. '55';;4;string;55;;;^\d{1,4}$
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].phones[0].areaCode;areaCode;NÃO;Número de DDD (Discagem Direta à Distância) do telefone da dependência - se houver. p.ex. '19';;2;string;19;;;^\d{2}$
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].phones[0].number;number;NÃO;Número de telefone da dependência - se houver;;11;string;35721199;;;^([0-9]{8,11})$
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].services[0].name;name;SIM;Nome dos Serviços efetivamente prestados pelo Canal de Atendimento;;;string;ENDOSSO;ALTERACOES_FORMA_PAGAMENTO, AVISO_SINISTRO, CANCELAMENTO_SUSPENSAO_PAGAMENTO_PREMIOS_CONTRIBUICAO, EFETIVACAO_APORTE, ENDOSSO, ENVIO_DOCUMENTOS, INFORMACOES_GERAIS_DUVIDAS, INFORMACOES_INTERMEDIARIOS, INFORMACOES_SOBRE_SERVICOS_ASSISTENCIAS, INFORMACOES_SOBRE_SORTEIOS, OUVIDORIA_RECEPCAO_SUGESTOES_ELOGIOS, OUVIDORIA_SOLUCAO_EVENTUAIS_DIVERGENCIAS_SOBRE_CONTRATO_SEGURO_CAPITALIZAÇÃO_PREVIDÊNCIA_APOS_ESGOTADOS_CANAIS_REGULARES_ATENDIMENTO_AQUELAS_ORIUNDAS_ORGAOS_REGULADORES_OU_INTEGRANTES_SISTEMA_NACIONAL_DEFESA_CONSUMIDOR, OUVIDORIA_TRATAMENTO_INSATISFACAO_CONSUMIDOR_RELACAO_ATENDIMENTO_RECEBIDO_CANAIS_REGULARES_ATENDIMENTO, OUVIDORIA_TRATAMENTO_RECLAMACOES_SOBRE_IRREGULARDADES_CONDUTA_COMPANHIA, PORTABILIDADE, RECLAMACAO, RESGATE, SEGUNDA_VIA_DOCUMENTOS_CONTRATUAIS, SUGESTOES_ELOGIOS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.data.brand.companies[0].branches[0].services[0].code;code;SIM;Código dos Serviços efetivamente prestados pelo Canal de Atendimento;;;string;05;01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.links.next;next;NÃO;URL da próxima página de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/branches;get - 200;Método para obter a listagem de dependências próprias da instituição.;Obtém a listagem de dependências próprias da instituição.;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.name;name;SIM;Nome da marca selecionada pela Organização proprietária da dependência (titular).;;80;string;Marca A;;;\w*\W*
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].name;name;SIM;Nome da marca selecionada pela Organização proprietária da dependência (titular).;;80;string;Empresa da Marca A;;;\w*\W*
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].cnpjNumber;cnpjNumber;SIM;CNPJ da sociedade responsável pelo canal de atendimento - o CNPJ corresponde ao número de inscrição no Cadastro de Pessoa Jurídica.;;14;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].identification.type;type;SIM;Tipo de canal de atendimento eletrônico;;;string;CHAT;INTERNET, MOBILE, CHAT, WHATSAPP, CONSUMIDOR, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].identification.accessType;accessType;NÃO;Tipo de acesso;;;string;;EMAIL, INTERNET, APP, CHAT, WHATSAPP, CONSUMIDOR, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].identification.urls[0];urls;SIM;;;1024;string;;;;\w*\W*
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].services[0].name;name;SIM;Nome dos Serviços efetivamente prestados pelo Canal de Atendimento;;;string;ALTERACOES_FORMA_PAGAMENTO;ALTERACOES_FORMA_PAGAMENTO, AVISO_SINISTRO, CANCELAMENTO_SUSPENSAO_PAGAMENTO_PREMIOS_CONTRIBUICAO, EFETIVACAO_APORTE, ENDOSSO, ENVIO_DOCUMENTOS, INFORMACOES_GERAIS_DUVIDAS, INFORMACOES_INTERMEDIARIOS, INFORMACOES_SOBRE_SERVICOS_ASSISTENCIAS, INFORMACOES_SOBRE_SORTEIOS, OUVIDORIA_RECEPCAO_SUGESTOES_ELOGIOS, OUVIDORIA_SOLUCAO_EVENTUAIS_DIVERGENCIAS_SOBRE_CONTRATO_SEGURO_CAPITALIZAÇÃO_PREVIDÊNCIA_APOS_ESGOTADOS_CANAIS_REGULARES_ATENDIMENTO_AQUELAS_ORIUNDAS_ORGAOS_REGULADORES_OU_INTEGRANTES_SISTEMA_NACIONAL_DEFESA_CONSUMIDOR, OUVIDORIA_TRATAMENTO_INSATISFACAO_CONSUMIDOR_RELACAO_ATENDIMENTO_RECEBIDO_CANAIS_REGULARES_ATENDIMENTO, OUVIDORIA_TRATAMENTO_RECLAMACOES_SOBRE_IRREGULARDADES_CONDUTA_COMPANHIA, PORTABILIDADE, RECLAMACAO, RESGATE, SEGUNDA_VIA_DOCUMENTOS_CONTRATUAIS, SUGESTOES_ELOGIOS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].services[0].code;code;SIM;Código dos Serviços efetivamente prestados pelo Canal de Atendimento;;;string;01;01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].availability.standards[0].weekday;weekday;SIM;Dias de funcionamento em formato texto;;;string;SEGUNDA_FEIRA;DOMINGO, SEGUNDA_FEIRA, TERCA_FEIRA, QUARTA_FEIRA, QUINTA_FEIRA, SEXTA_FEIRA, SABADO;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].availability.standards[0].openingTime;openingTime;SIM;Horário padrão de início de atendimento do canal eletrônico. (UTC);;13;string;10:00:57Z;;;"^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.data.brand.companies[0].electronicChannels[0].availability.standards[0].closingTime;closingTime;SIM;Horário padrão de encerramento de atendimento do canal eletrônico (UTC);;13;string;16:00:57Z;;;"^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.links.next;next;NÃO;URL da próxima página de registros;;;string;;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/electronic-channels;get - 200;Método para obter a listagem de canais eletrônicos de atendimento da instituição.;Obtém a listagem de canais eletrônicos de atendimento da instituição.;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.name;name;SIM;Nome da Marca reportada pelo participante do Open Insurance. O conceito a que se refere a 'marca' utilizada está em definição pelos participantes.;;80;string;Marca A;;;\w*\W*
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].name;name;SIM;Nome da Instituição, pertencente à organização, responsável pelo Canal Telefônico.;;80;string;Empresa da Marca A;;;\w*\W*
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].cnpjNumber;cnpjNumber;SIM;Número completo do CNPJ da instituição responsável pela dependência - o CNPJ corresponde ao número de inscrição no Cadastro de Pessoa Jurídica.Deve-se ter apenas os números do CNPJ, sem máscara;14;14;string;45086338000178;;;"^(\d{14})$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].identification.type;type;SIM; Tipo de canal telefônico de atendimento: * `CENTRAL_TELEFONICA` * `SAC` * `OUVIDORIA`;;;string;OUVIDORIA;CENTRAL_TELEFONICA, SAC, OUVIDORIA;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].identification.phones[0].countryCallingCode;countryCallingCode;SIM;Número de DDI (Discagem Direta Internacional) para telefone de acesso ao Canal - se houver.;;4;string;55;;;"^\d{1,4}$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].identification.phones[0].areaCode;areaCode;SIM;Número de DDD (Discagem Direta à Distância) para telefone de acesso ao Canal - se houver.;;2;string;19;;;"^\d{2}$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].identification.phones[0].number;number;SIM;Número de telefone de acesso ao canal.;;13;string;08007787788;;;"^([0-9]{8,11})$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].services[0].name;name;SIM;Nome dos Serviços efetivamente prestados pelo Canal de Atendimento;;;string;AVISO_SINISTRO;ALTERACOES_FORMA_PAGAMENTO, AVISO_SINISTRO, CANCELAMENTO_SUSPENSAO_PAGAMENTO_PREMIOS_CONTRIBUICAO, EFETIVACAO_APORTE, ENDOSSO, ENVIO_DOCUMENTOS, INFORMACOES_GERAIS_DUVIDAS, INFORMACOES_INTERMEDIARIOS, INFORMACOES_SOBRE_SERVICOS_ASSISTENCIAS, INFORMACOES_SOBRE_SORTEIOS, OUVIDORIA_RECEPCAO_SUGESTOES_ELOGIOS, OUVIDORIA_SOLUCAO_EVENTUAIS_DIVERGENCIAS_SOBRE_CONTRATO_SEGURO_CAPITALIZAÇÃO_PREVIDÊNCIA_APOS_ESGOTADOS_CANAIS_REGULARES_ATENDIMENTO_AQUELAS_ORIUNDAS_ORGAOS_REGULADORES_OU_INTEGRANTES_SISTEMA_NACIONAL_DEFESA_CONSUMIDOR, OUVIDORIA_TRATAMENTO_INSATISFACAO_CONSUMIDOR_RELACAO_ATENDIMENTO_RECEBIDO_CANAIS_REGULARES_ATENDIMENTO, OUVIDORIA_TRATAMENTO_RECLAMACOES_SOBRE_IRREGULARDADES_CONDUTA_COMPANHIA, PORTABILIDADE, RECLAMACAO, RESGATE, SEGUNDA_VIA_DOCUMENTOS_CONTRATUAIS, SUGESTOES_ELOGIOS;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].services[0].code;code;SIM;Código dos Serviços efetivamente prestados pelo Canal de Atendimento;;;string;;01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].availability.standards[0].weekday;weekday;SIM;Dia da semana de abertura da dependência;;;string;SEGUNDA_FEIRA;DOMINGO, SEGUNDA_FEIRA, TERCA_FEIRA, QUARTA_FEIRA, QUINTA_FEIRA, SEXTA_FEIRA, SABADO;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].availability.standards[0].openingTime;openingTime;SIM;Horário de abertura da dependência (UTC);;13;string;10:00:57Z;;;"^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.data.brand.companies[0].phoneChannels[0].availability.standards[0].closingTime;closingTime;SIM;Horário de fechamento da dependência (UTC);;13;string;16:00:57Z;;;"^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$|^NA$"
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/channels/v1/<resource>;;;
APIs Open Data do Open Insurance Brasil;1.2.0;/phone-channels;get - 200;Método para obter a listagem de canais telefônicos de atendimento da instituição.;Obtém a listagem de canais telefônicos de atendimento da instituição.;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;;;;
