title;version;path;method;descriptionEndpoint;summaryEndpoint;currentPath;fieldName;required;descriptionField;minLength;maxLength;type;example;exampleModel;format;pattern
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].validity.term[0];term;SIM;Prazo;;23;string;ANUAL;ANUAL, ANUAL_INTERMITENTE, PLURIANUAL, PLURIANUAL_INTERMITENTE, MENSAL, MENSAL_INTERMITENTE, DIARIO, DIARIO_INTERMITENTE, OUTROS;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].validity.termOthers;termOthers;NÃO;Campo livre para descrição por cada participante ao selecionar o domínio “Outros” no campo Prazo (acima).;;100;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].premiumRates;premiumRates;NÃO;Distribuição de frequência relativa aos valores referentes às taxas cobradas, nos termos do Anexo III.;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].policyType[0];policyType;SIM;;;13;string;AVULSA;AVULSA, AVERBACAO, CERTIFICADO, AJUSTAVEL, SEM_AVERBACAO, NAO_SE_APLICA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].termsAndConditions.susepProcessNumber;susepProcessNumber;NÃO;Número do processo Susep.;;20;string;15414.622222/2222-22;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].termsAndConditions.definition;definition;NÃO;Campo aberto (possibilidade de incluir uma url).;;1024;string;https://www.seguradora.com.br/produto/tradicional/pdf/condicoes_gerais.pdf;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].minimumRequirements.minimumRequirementDetails;minimumRequirementDetails;SIM;Campo aberto contendo todos os requisitos mínimos para contratação (possibilidade de incluir URL).;;1024;string;;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.data.brand.companies[0].products[0].minimumRequirements.targetAudiences[0][0];targetAudiences[0];NÃO;;;15;string;PESSOA_FISICA;PESSOA_FISICA, PESSOA_JURIDICA;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.links.self;self;NÃO;URL da página atualmente requisitada;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.links.first;first;NÃO;URL da primeira página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.links.prev;prev;NÃO;URL da página anterior de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.links.next;next;NÃO;URL da próxima página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.links.last;last;NÃO;URL da última página de registros;;;string;https://api.organizacao.com.br/open-insurance/products-services/v1;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.meta.totalRecords;totalRecords;SIM;Total de registros encontrados;;;integer;10;;;
APIs Open Data do Open Insurance Brasil;1.0.0;/transport/;get - 200;Obtem a lista dos produtos do tipo Transport - RCA-C, RCF-DC, RCOTM-C, RCTA-C, RCTF-C, RCTR-C, RCTR-VI-C, Carta Azul, Transporte Internacional, Nacional e Ônibus;Obtem a lista dos produtos do tipo Transport;.meta.totalPages;totalPages;SIM;Total de páginas para os registros encontrados;;;integer;1;;;
